id,image_url,date,title,creators,image_filename
http://www.loc.gov/item/2017774093/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b35000/8b35400/8b35431r.jpg#h=485&w=640,1935-01-01,"[Untitled photo, possibly related to: Farmer and his boy hauling water for drinking and domestic purposes to the stump farm. Boundary County, Idaho. General caption 53]","Lange, Dorothea",2017774093.jpg
http://www.loc.gov/item/2017774112/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b35000/8b35400/8b35450r.jpg#h=640&w=592,1935-01-01,"[Untitled photo, possibly related to: New settler shows fish he caught this morning. He ""likes it fine here."" Priest River Valley, Bonner County, Idaho. See general caption 54]","Lange, Dorothea",2017774112.jpg
http://www.loc.gov/item/2017774114/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b35000/8b35400/8b35452r.jpg#h=640&w=608,1935-01-01,[Untitled],nan,2017774114.jpg
http://www.loc.gov/item/2017775340/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16400/8b16486_150px.jpg#h=117&w=150,1935-01-01,[Untitled],nan,2017775340.jpg
http://www.loc.gov/item/2017775055/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16200/8b16219r.jpg#h=487&w=640,1935-01-01,[Untitled],nan,2017775055.jpg
http://www.loc.gov/item/2017775066/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16200/8b16230r.jpg#h=479&w=640,1935-01-01,[Untitled],nan,2017775066.jpg
http://www.loc.gov/item/2017775067/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16200/8b16231r.jpg#h=491&w=640,1935-01-01,[Untitled],nan,2017775067.jpg
http://www.loc.gov/item/2017775164/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16300/8b16320r.jpg#h=483&w=640,1935-01-01,[Untitled],nan,2017775164.jpg
http://www.loc.gov/item/2017775182/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16300/8b16337r.jpg#h=490&w=640,1935-01-01,[Untitled],nan,2017775182.jpg
http://www.loc.gov/item/2017775137/,https://tile.loc.gov/storage-services/service/pnp/fsa/8b16000/8b16200/8b16293r.jpg#h=495&w=640,1935-01-01,[Untitled],nan,2017775137.jpg
http://www.loc.gov/item/2017799798/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c09000/8c09500/8c09599r.jpg#h=481&w=640,1935-01-01,[Untitled],nan,2017799798.jpg
http://www.loc.gov/item/2017799806/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c09000/8c09600/8c09608r.jpg#h=640&w=497,1935-01-01,[Untitled],nan,2017799806.jpg
http://www.loc.gov/item/2017799811/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c09000/8c09600/8c09613r.jpg#h=481&w=640,1935-01-01,[Untitled],nan,2017799811.jpg
http://www.loc.gov/item/2017800031/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c36000/8c36400/8c36472_150px.jpg#h=150&w=148,1935-01-01,[Untitled],nan,2017800031.jpg
http://www.loc.gov/item/2017800032/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30091r.jpg#h=640&w=612,1935-01-01,[Untitled],nan,2017800032.jpg
